measure,quantile,time,sex,age,ethnic,value
mx,2.50%,2017-19,Female,69 years,Maori,0.02171
mx,2.50%,2017-19,Female,70 years,Maori,0.02359
mx,2.50%,2017-19,Female,71 years,Maori,0.02567
mx,2.50%,2017-19,Female,72 years,Maori,0.02946
mx,2.50%,2017-19,Female,73 years,Maori,0.032
mx,2.50%,2017-19,Female,74 years,Maori,0.03629
mx,2.50%,2017-19,Female,75 years,Maori,0.03892
mx,2.50%,2017-19,Female,76 years,Maori,0.04262
mx,2.50%,2017-19,Female,77 years,Maori,0.04486
mx,2.50%,2017-19,Female,78 years,Maori,0.04926
mx,2.50%,2017-19,Female,79 years,Maori,0.05217
mx,2.50%,2017-19,Female,80 years,Maori,0.05909
mx,2.50%,2017-19,Female,81 years,Maori,0.06317
mx,2.50%,2017-19,Female,82 years,Maori,0.06902
mx,2.50%,2017-19,Female,83 years,Maori,0.07694
mx,2.50%,2017-19,Female,84 years,Maori,0.08063
mx,2.50%,2017-19,Female,85 years,Maori,0.09112
mx,2.50%,2017-19,Female,86 years,Maori,0.09894
mx,2.50%,2017-19,Female,87 years,Maori,0.10794
mx,2.50%,2017-19,Female,88 years,Maori,0.11805
mx,2.50%,2017-19,Female,89 years,Maori,0.12788
mx,2.50%,2017-19,Female,90 years,Maori,0.13924
mx,2.50%,2017-19,Female,91 years,Maori,0.15018
mx,2.50%,2017-19,Female,92 years,Maori,0.1635
mx,2.50%,2017-19,Female,93 years,Maori,0.17536
mx,2.50%,2017-19,Female,94 years,Maori,0.18895
mx,2.50%,2017-19,Female,95 years,Maori,0.20168
mx,2.50%,2017-19,Female,96 years,Maori,0.2147
mx,2.50%,2017-19,Female,97 years,Maori,0.22768
mx,2.50%,2017-19,Female,98 years,Maori,0.23658
mx,2.50%,2017-19,Female,99 years,Maori,0.2434
mx,2.50%,2017-19,Female,100 years and over,Maori,0.24687
mx,2.50%,2017-19,Male,0 years,Maori,0.00525
mx,2.50%,2017-19,Male,1 years,Maori,2.20E-04
mx,2.50%,2017-19,Male,2 years,Maori,2.00E-04
mx,2.50%,2017-19,Male,3 years,Maori,1.80E-04
mx,2.50%,2017-19,Male,4 years,Maori,1.50E-04
mx,2.50%,2017-19,Male,5 years,Maori,1.40E-04
mx,2.50%,2017-19,Male,6 years,Maori,1.30E-04
mx,2.50%,2017-19,Male,7 years,Maori,1.30E-04
mx,2.50%,2017-19,Male,8 years,Maori,1.30E-04
mx,2.50%,2017-19,Male,9 years,Maori,1.50E-04
mx,2.50%,2017-19,Male,10 years,Maori,1.70E-04
mx,2.50%,2017-19,Male,11 years,Maori,2.00E-04
mx,2.50%,2017-19,Male,12 years,Maori,2.40E-04
mx,2.50%,2017-19,Male,13 years,Maori,3.10E-04
mx,2.50%,2017-19,Male,14 years,Maori,3.70E-04
mx,2.50%,2017-19,Male,15 years,Maori,4.40E-04
mx,2.50%,2017-19,Male,16 years,Maori,5.40E-04
mx,2.50%,2017-19,Male,17 years,Maori,6.20E-04
mx,2.50%,2017-19,Male,18 years,Maori,7.40E-04
mx,2.50%,2017-19,Male,19 years,Maori,8.50E-04
mx,2.50%,2017-19,Male,20 years,Maori,0.00093
mx,2.50%,2017-19,Male,21 years,Maori,0.00104
mx,2.50%,2017-19,Male,22 years,Maori,0.00112
mx,2.50%,2017-19,Male,23 years,Maori,0.00119
mx,2.50%,2017-19,Male,24 years,Maori,0.00124
mx,2.50%,2017-19,Male,25 years,Maori,0.00125
mx,2.50%,2017-19,Male,26 years,Maori,0.00125
mx,2.50%,2017-19,Male,27 years,Maori,0.00134
mx,2.50%,2017-19,Male,28 years,Maori,0.00136
mx,2.50%,2017-19,Male,29 years,Maori,0.00142
mx,2.50%,2017-19,Male,30 years,Maori,0.0015
mx,2.50%,2017-19,Male,31 years,Maori,0.0016
mx,2.50%,2017-19,Male,32 years,Maori,0.00167
mx,2.50%,2017-19,Male,33 years,Maori,0.0017
mx,2.50%,2017-19,Male,34 years,Maori,0.00174
mx,2.50%,2017-19,Male,35 years,Maori,0.00174
mx,2.50%,2017-19,Male,36 years,Maori,0.00179
mx,2.50%,2017-19,Male,37 years,Maori,0.00194
mx,2.50%,2017-19,Male,38 years,Maori,0.00208
mx,2.50%,2017-19,Male,39 years,Maori,0.00203
mx,2.50%,2017-19,Male,40 years,Maori,0.00218
mx,2.50%,2017-19,Male,41 years,Maori,0.00237
mx,2.50%,2017-19,Male,42 years,Maori,0.00261
mx,2.50%,2017-19,Male,43 years,Maori,0.00286
mx,2.50%,2017-19,Male,44 years,Maori,0.00302
mx,2.50%,2017-19,Male,45 years,Maori,0.0034
mx,2.50%,2017-19,Male,46 years,Maori,0.00364
mx,2.50%,2017-19,Male,47 years,Maori,0.00396
mx,2.50%,2017-19,Male,48 years,Maori,0.00456
mx,2.50%,2017-19,Male,49 years,Maori,0.00477
mx,2.50%,2017-19,Male,50 years,Maori,0.00551
mx,2.50%,2017-19,Male,51 years,Maori,0.00604
mx,2.50%,2017-19,Male,52 years,Maori,0.00651
mx,2.50%,2017-19,Male,53 years,Maori,0.00723
mx,2.50%,2017-19,Male,54 years,Maori,0.00801
mx,2.50%,2017-19,Male,55 years,Maori,0.00838
mx,2.50%,2017-19,Male,56 years,Maori,0.00939
mx,2.50%,2017-19,Male,57 years,Maori,0.0107
mx,2.50%,2017-19,Male,58 years,Maori,0.01134
mx,2.50%,2017-19,Male,59 years,Maori,0.01336
mx,2.50%,2017-19,Male,60 years,Maori,0.01379
mx,2.50%,2017-19,Male,61 years,Maori,0.01431
mx,2.50%,2017-19,Male,62 years,Maori,0.01565
mx,2.50%,2017-19,Male,63 years,Maori,0.01763
mx,2.50%,2017-19,Male,64 years,Maori,0.01838
mx,2.50%,2017-19,Male,65 years,Maori,0.02068
mx,2.50%,2017-19,Male,66 years,Maori,0.02194
mx,2.50%,2017-19,Male,67 years,Maori,0.02323
mx,2.50%,2017-19,Male,68 years,Maori,0.02435
mx,2.50%,2017-19,Male,69 years,Maori,0.02623
mx,2.50%,2017-19,Male,70 years,Maori,0.03002
mx,2.50%,2017-19,Male,71 years,Maori,0.03282
mx,2.50%,2017-19,Male,72 years,Maori,0.03677
mx,2.50%,2017-19,Male,73 years,Maori,0.03908
mx,2.50%,2017-19,Male,74 years,Maori,0.04208
mx,2.50%,2017-19,Male,75 years,Maori,0.04497
mx,2.50%,2017-19,Male,76 years,Maori,0.04822
mx,2.50%,2017-19,Male,77 years,Maori,0.05287
mx,2.50%,2017-19,Male,78 years,Maori,0.05918
mx,2.50%,2017-19,Male,79 years,Maori,0.06669
mx,2.50%,2017-19,Male,80 years,Maori,0.07444
mx,2.50%,2017-19,Male,81 years,Maori,0.08277
mx,2.50%,2017-19,Male,82 years,Maori,0.08699
mx,2.50%,2017-19,Male,83 years,Maori,0.0929
mx,2.50%,2017-19,Male,84 years,Maori,0.10028
mx,2.50%,2017-19,Male,85 years,Maori,0.11214
mx,2.50%,2017-19,Male,86 years,Maori,0.12231
mx,2.50%,2017-19,Male,87 years,Maori,0.13298
mx,2.50%,2017-19,Male,88 years,Maori,0.14537
mx,2.50%,2017-19,Male,89 years,Maori,0.15712
mx,2.50%,2017-19,Male,90 years,Maori,0.17064
mx,2.50%,2017-19,Male,91 years,Maori,0.18422
mx,2.50%,2017-19,Male,92 years,Maori,0.19967
mx,2.50%,2017-19,Male,93 years,Maori,0.21274
mx,2.50%,2017-19,Male,94 years,Maori,0.22684
mx,2.50%,2017-19,Male,95 years,Maori,0.24145
mx,2.50%,2017-19,Male,96 years,Maori,0.25322
mx,2.50%,2017-19,Male,97 years,Maori,0.2674
mx,2.50%,2017-19,Male,98 years,Maori,0.28122
mx,2.50%,2017-19,Male,99 years,Maori,0.28764
mx,2.50%,2017-19,Male,100 years and over,Maori,0.29201
mx,50%,2017-19,Female,0 years,Maori,0.0047
mx,50%,2017-19,Female,1 years,Maori,2.70E-04
mx,50%,2017-19,Female,2 years,Maori,2.10E-04
mx,50%,2017-19,Female,3 years,Maori,1.80E-04
mx,50%,2017-19,Female,4 years,Maori,1.50E-04
mx,50%,2017-19,Female,5 years,Maori,1.40E-04
mx,50%,2017-19,Female,6 years,Maori,1.30E-04
mx,50%,2017-19,Female,7 years,Maori,1.30E-04
mx,50%,2017-19,Female,8 years,Maori,1.30E-04
mx,50%,2017-19,Female,9 years,Maori,1.40E-04
mx,50%,2017-19,Female,10 years,Maori,1.60E-04
mx,50%,2017-19,Female,11 years,Maori,1.90E-04
mx,50%,2017-19,Female,12 years,Maori,2.20E-04
mx,50%,2017-19,Female,13 years,Maori,2.70E-04
mx,50%,2017-19,Female,14 years,Maori,3.20E-04
mx,50%,2017-19,Female,15 years,Maori,3.70E-04
mx,50%,2017-19,Female,16 years,Maori,4.30E-04
mx,50%,2017-19,Female,17 years,Maori,5.00E-04
mx,50%,2017-19,Female,18 years,Maori,5.50E-04
mx,50%,2017-19,Female,19 years,Maori,6.00E-04
mx,50%,2017-19,Female,20 years,Maori,6.50E-04
mx,50%,2017-19,Female,21 years,Maori,7.00E-04
mx,50%,2017-19,Female,22 years,Maori,7.40E-04
mx,50%,2017-19,Female,23 years,Maori,7.60E-04
mx,50%,2017-19,Female,24 years,Maori,7.70E-04
mx,50%,2017-19,Female,25 years,Maori,7.80E-04
mx,50%,2017-19,Female,26 years,Maori,8.00E-04
mx,50%,2017-19,Female,27 years,Maori,8.40E-04
mx,50%,2017-19,Female,28 years,Maori,8.80E-04
mx,50%,2017-19,Female,29 years,Maori,9.00E-04
mx,50%,2017-19,Female,30 years,Maori,9.70E-04
mx,50%,2017-19,Female,31 years,Maori,0.00104
mx,50%,2017-19,Female,32 years,Maori,0.00107
mx,50%,2017-19,Female,33 years,Maori,0.00111
mx,50%,2017-19,Female,34 years,Maori,0.00116
mx,50%,2017-19,Female,35 years,Maori,0.00115
mx,50%,2017-19,Female,36 years,Maori,0.0012
mx,50%,2017-19,Female,37 years,Maori,0.00129
mx,50%,2017-19,Female,38 years,Maori,0.00139
mx,50%,2017-19,Female,39 years,Maori,0.00142
mx,50%,2017-19,Female,40 years,Maori,0.00155
mx,50%,2017-19,Female,41 years,Maori,0.00169
mx,50%,2017-19,Female,42 years,Maori,0.00192
mx,50%,2017-19,Female,43 years,Maori,0.00213
mx,50%,2017-19,Female,44 years,Maori,0.00227
mx,50%,2017-19,Female,45 years,Maori,0.00255
mx,50%,2017-19,Female,46 years,Maori,0.00278
mx,50%,2017-19,Female,47 years,Maori,0.00312
mx,50%,2017-19,Female,48 years,Maori,0.00348
mx,50%,2017-19,Female,49 years,Maori,0.00382
mx,50%,2017-19,Female,50 years,Maori,0.00433
mx,50%,2017-19,Female,51 years,Maori,0.00474
mx,50%,2017-19,Female,52 years,Maori,0.0052
mx,50%,2017-19,Female,53 years,Maori,0.00569
mx,50%,2017-19,Female,54 years,Maori,0.00615
mx,50%,2017-19,Female,55 years,Maori,0.00661
mx,50%,2017-19,Female,56 years,Maori,0.00724
mx,50%,2017-19,Female,57 years,Maori,0.00814
mx,50%,2017-19,Female,58 years,Maori,0.00893
mx,50%,2017-19,Female,59 years,Maori,0.00994
mx,50%,2017-19,Female,60 years,Maori,0.0108
mx,50%,2017-19,Female,61 years,Maori,0.01155
mx,50%,2017-19,Female,62 years,Maori,0.01288
mx,50%,2017-19,Female,63 years,Maori,0.01463
mx,50%,2017-19,Female,64 years,Maori,0.0157
mx,50%,2017-19,Female,65 years,Maori,0.0168
mx,50%,2017-19,Female,66 years,Maori,0.01861
mx,50%,2017-19,Female,67 years,Maori,0.02024
mx,50%,2017-19,Female,68 years,Maori,0.02177
mx,50%,2017-19,Female,69 years,Maori,0.02405
mx,50%,2017-19,Female,70 years,Maori,0.02621
mx,50%,2017-19,Female,71 years,Maori,0.02859
mx,50%,2017-19,Female,72 years,Maori,0.03268
mx,50%,2017-19,Female,73 years,Maori,0.03545
mx,50%,2017-19,Female,74 years,Maori,0.04003
mx,50%,2017-19,Female,75 years,Maori,0.04318
mx,50%,2017-19,Female,76 years,Maori,0.04725
mx,50%,2017-19,Female,77 years,Maori,0.04977
mx,50%,2017-19,Female,78 years,Maori,0.05437
mx,50%,2017-19,Female,79 years,Maori,0.05803
mx,50%,2017-19,Female,80 years,Maori,0.0655
mx,50%,2017-19,Female,81 years,Maori,0.07052
mx,50%,2017-19,Female,82 years,Maori,0.0766
mx,50%,2017-19,Female,83 years,Maori,0.08518
mx,50%,2017-19,Female,84 years,Maori,0.09044
mx,50%,2017-19,Female,85 years,Maori,0.10162
mx,50%,2017-19,Female,86 years,Maori,0.111
mx,50%,2017-19,Female,87 years,Maori,0.12154
mx,50%,2017-19,Female,88 years,Maori,0.13328
mx,50%,2017-19,Female,89 years,Maori,0.14553
mx,50%,2017-19,Female,90 years,Maori,0.15897
mx,50%,2017-19,Female,91 years,Maori,0.1735
mx,50%,2017-19,Female,92 years,Maori,0.18903
mx,50%,2017-19,Female,93 years,Maori,0.20571
mx,50%,2017-19,Female,94 years,Maori,0.22297
mx,50%,2017-19,Female,95 years,Maori,0.24185
mx,50%,2017-19,Female,96 years,Maori,0.26232
mx,50%,2017-19,Female,97 years,Maori,0.28232
mx,50%,2017-19,Female,98 years,Maori,0.30528
mx,50%,2017-19,Female,99 years,Maori,0.33078
mx,50%,2017-19,Female,100 years and over,Maori,0.35742
mx,50%,2017-19,Male,0 years,Maori,0.00609
mx,50%,2017-19,Male,1 years,Maori,3.60E-04
mx,50%,2017-19,Male,2 years,Maori,2.80E-04
mx,50%,2017-19,Male,3 years,Maori,2.40E-04
mx,50%,2017-19,Male,4 years,Maori,2.00E-04
mx,50%,2017-19,Male,5 years,Maori,1.80E-04
mx,50%,2017-19,Male,6 years,Maori,1.80E-04
mx,50%,2017-19,Male,7 years,Maori,1.70E-04
mx,50%,2017-19,Male,8 years,Maori,1.80E-04
mx,50%,2017-19,Male,9 years,Maori,2.00E-04
mx,50%,2017-19,Male,10 years,Maori,2.20E-04
mx,50%,2017-19,Male,11 years,Maori,2.60E-04
mx,50%,2017-19,Male,12 years,Maori,3.10E-04
mx,50%,2017-19,Male,13 years,Maori,3.80E-04
mx,50%,2017-19,Male,14 years,Maori,4.60E-04
mx,50%,2017-19,Male,15 years,Maori,5.50E-04
mx,50%,2017-19,Male,16 years,Maori,6.60E-04
mx,50%,2017-19,Male,17 years,Maori,7.60E-04
mx,50%,2017-19,Male,18 years,Maori,8.80E-04
mx,50%,2017-19,Male,19 years,Maori,0.00101
mx,50%,2017-19,Male,20 years,Maori,0.0011
mx,50%,2017-19,Male,21 years,Maori,0.00122
mx,50%,2017-19,Male,22 years,Maori,0.00131
mx,50%,2017-19,Male,23 years,Maori,0.00139
mx,50%,2017-19,Male,24 years,Maori,0.00146
mx,50%,2017-19,Male,25 years,Maori,0.00147
mx,50%,2017-19,Male,26 years,Maori,0.00147
mx,50%,2017-19,Male,27 years,Maori,0.00156
mx,50%,2017-19,Male,28 years,Maori,0.0016
mx,50%,2017-19,Male,29 years,Maori,0.00166
mx,50%,2017-19,Male,30 years,Maori,0.00176
mx,50%,2017-19,Male,31 years,Maori,0.00188
mx,50%,2017-19,Male,32 years,Maori,0.00194
mx,50%,2017-19,Male,33 years,Maori,0.00198
mx,50%,2017-19,Male,34 years,Maori,0.00205
mx,50%,2017-19,Male,35 years,Maori,0.00204
mx,50%,2017-19,Male,36 years,Maori,0.0021
mx,50%,2017-19,Male,37 years,Maori,0.00228
mx,50%,2017-19,Male,38 years,Maori,0.00243
mx,50%,2017-19,Male,39 years,Maori,0.00239
mx,50%,2017-19,Male,40 years,Maori,0.00256
mx,50%,2017-19,Male,41 years,Maori,0.00275
mx,50%,2017-19,Male,42 years,Maori,0.00302
mx,50%,2017-19,Male,43 years,Maori,0.00329
mx,50%,2017-19,Male,44 years,Maori,0.0035
mx,50%,2017-19,Male,45 years,Maori,0.00387
mx,50%,2017-19,Male,46 years,Maori,0.00415
mx,50%,2017-19,Male,47 years,Maori,0.00451
mx,50%,2017-19,Male,48 years,Maori,0.00515
mx,50%,2017-19,Male,49 years,Maori,0.00545
mx,50%,2017-19,Male,50 years,Maori,0.00621
mx,50%,2017-19,Male,51 years,Maori,0.00679
mx,50%,2017-19,Male,52 years,Maori,0.00733
mx,50%,2017-19,Male,53 years,Maori,0.00811
mx,50%,2017-19,Male,54 years,Maori,0.00891
mx,50%,2017-19,Male,55 years,Maori,0.00935
mx,50%,2017-19,Male,56 years,Maori,0.01047
mx,50%,2017-19,Male,57 years,Maori,0.01185
mx,50%,2017-19,Male,58 years,Maori,0.01267
mx,50%,2017-19,Male,59 years,Maori,0.01474
mx,50%,2017-19,Male,60 years,Maori,0.0153
mx,50%,2017-19,Male,61 years,Maori,0.01593
mx,50%,2017-19,Male,62 years,Maori,0.01733
mx,50%,2017-19,Male,63 years,Maori,0.01945
mx,50%,2017-19,Male,64 years,Maori,0.02039
mx,50%,2017-19,Male,65 years,Maori,0.02278
mx,50%,2017-19,Male,66 years,Maori,0.02417
mx,50%,2017-19,Male,67 years,Maori,0.02566
mx,50%,2017-19,Male,68 years,Maori,0.02698
mx,50%,2017-19,Male,69 years,Maori,0.02914
mx,50%,2017-19,Male,70 years,Maori,0.03307
mx,50%,2017-19,Male,71 years,Maori,0.03619
mx,50%,2017-19,Male,72 years,Maori,0.04056
mx,50%,2017-19,Male,73 years,Maori,0.04317
mx,50%,2017-19,Male,74 years,Maori,0.04687
mx,50%,2017-19,Male,75 years,Maori,0.04993
mx,50%,2017-19,Male,76 years,Maori,0.05377
mx,50%,2017-19,Male,77 years,Maori,0.05878
mx,50%,2017-19,Male,78 years,Maori,0.06556
mx,50%,2017-19,Male,79 years,Maori,0.07362
mx,50%,2017-19,Male,80 years,Maori,0.08257
mx,50%,2017-19,Male,81 years,Maori,0.09196
mx,50%,2017-19,Male,82 years,Maori,0.09749
mx,50%,2017-19,Male,83 years,Maori,0.10432
mx,50%,2017-19,Male,84 years,Maori,0.1129
mx,50%,2017-19,Male,85 years,Maori,0.12577
mx,50%,2017-19,Male,86 years,Maori,0.13807
mx,50%,2017-19,Male,87 years,Maori,0.15167
mx,50%,2017-19,Male,88 years,Maori,0.16662
mx,50%,2017-19,Male,89 years,Maori,0.18208
mx,50%,2017-19,Male,90 years,Maori,0.19921
mx,50%,2017-19,Male,91 years,Maori,0.21777
mx,50%,2017-19,Male,92 years,Maori,0.23708
mx,50%,2017-19,Male,93 years,Maori,0.25821
mx,50%,2017-19,Male,94 years,Maori,0.28107
mx,50%,2017-19,Male,95 years,Maori,0.30412
mx,50%,2017-19,Male,96 years,Maori,0.32972
mx,50%,2017-19,Male,97 years,Maori,0.35615
mx,50%,2017-19,Male,98 years,Maori,0.38445
mx,50%,2017-19,Male,99 years,Maori,0.41408
mx,50%,2017-19,Male,100 years and over,Maori,0.44795
mx,97.50%,2017-19,Female,0 years,Maori,0.00553
mx,97.50%,2017-19,Female,1 years,Maori,4.10E-04
mx,97.50%,2017-19,Female,2 years,Maori,3.00E-04
mx,97.50%,2017-19,Female,3 years,Maori,2.40E-04
mx,97.50%,2017-19,Female,4 years,Maori,2.00E-04
mx,97.50%,2017-19,Female,5 years,Maori,1.80E-04
mx,97.50%,2017-19,Female,6 years,Maori,1.80E-04
mx,97.50%,2017-19,Female,7 years,Maori,1.80E-04
mx,97.50%,2017-19,Female,8 years,Maori,1.90E-04
mx,97.50%,2017-19,Female,9 years,Maori,2.00E-04
mx,97.50%,2017-19,Female,10 years,Maori,2.20E-04
mx,97.50%,2017-19,Female,11 years,Maori,2.50E-04
mx,97.50%,2017-19,Female,12 years,Maori,2.90E-04
mx,97.50%,2017-19,Female,13 years,Maori,3.40E-04
mx,97.50%,2017-19,Female,14 years,Maori,4.10E-04
mx,97.50%,2017-19,Female,15 years,Maori,4.70E-04
mx,97.50%,2017-19,Female,16 years,Maori,5.40E-04
mx,97.50%,2017-19,Female,17 years,Maori,6.10E-04
mx,97.50%,2017-19,Female,18 years,Maori,6.70E-04
mx,97.50%,2017-19,Female,19 years,Maori,7.40E-04
mx,97.50%,2017-19,Female,20 years,Maori,7.90E-04
mx,97.50%,2017-19,Female,21 years,Maori,8.50E-04
mx,97.50%,2017-19,Female,22 years,Maori,8.90E-04
mx,97.50%,2017-19,Female,23 years,Maori,9.10E-04
mx,97.50%,2017-19,Female,24 years,Maori,0.00093
mx,97.50%,2017-19,Female,25 years,Maori,9.40E-04
mx,97.50%,2017-19,Female,26 years,Maori,9.60E-04
mx,97.50%,2017-19,Female,27 years,Maori,0.00101
mx,97.50%,2017-19,Female,28 years,Maori,0.00106
mx,97.50%,2017-19,Female,29 years,Maori,0.00108
mx,97.50%,2017-19,Female,30 years,Maori,0.00115
mx,97.50%,2017-19,Female,31 years,Maori,0.00124
mx,97.50%,2017-19,Female,32 years,Maori,0.00127
mx,97.50%,2017-19,Female,33 years,Maori,0.00132
mx,97.50%,2017-19,Female,34 years,Maori,0.00138
mx,97.50%,2017-19,Female,35 years,Maori,0.00138
mx,97.50%,2017-19,Female,36 years,Maori,0.00143
mx,97.50%,2017-19,Female,37 years,Maori,0.00153
mx,97.50%,2017-19,Female,38 years,Maori,0.00165
mx,97.50%,2017-19,Female,39 years,Maori,0.00167
mx,97.50%,2017-19,Female,40 years,Maori,0.0018
mx,97.50%,2017-19,Female,41 years,Maori,0.00198
mx,97.50%,2017-19,Female,42 years,Maori,0.00225
mx,97.50%,2017-19,Female,43 years,Maori,0.0025
mx,97.50%,2017-19,Female,44 years,Maori,0.00262
mx,97.50%,2017-19,Female,45 years,Maori,0.00293
mx,97.50%,2017-19,Female,46 years,Maori,0.00318
mx,97.50%,2017-19,Female,47 years,Maori,0.00358
mx,97.50%,2017-19,Female,48 years,Maori,0.00399
mx,97.50%,2017-19,Female,49 years,Maori,0.00434
mx,97.50%,2017-19,Female,50 years,Maori,0.00494
mx,97.50%,2017-19,Female,51 years,Maori,0.00537
mx,97.50%,2017-19,Female,52 years,Maori,0.00587
mx,97.50%,2017-19,Female,53 years,Maori,0.0064
mx,97.50%,2017-19,Female,54 years,Maori,0.00689
mx,97.50%,2017-19,Female,55 years,Maori,0.00738
mx,97.50%,2017-19,Female,56 years,Maori,0.00806
mx,97.50%,2017-19,Female,57 years,Maori,0.00907
mx,97.50%,2017-19,Female,58 years,Maori,0.01
mx,97.50%,2017-19,Female,59 years,Maori,0.01106
mx,97.50%,2017-19,Female,60 years,Maori,0.01203
mx,97.50%,2017-19,Female,61 years,Maori,0.01281
mx,97.50%,2017-19,Female,62 years,Maori,0.01425
mx,97.50%,2017-19,Female,63 years,Maori,0.01634
mx,97.50%,2017-19,Female,64 years,Maori,0.01745
mx,97.50%,2017-19,Female,65 years,Maori,0.01853
mx,97.50%,2017-19,Female,66 years,Maori,0.02059
mx,97.50%,2017-19,Female,67 years,Maori,0.02247
mx,97.50%,2017-19,Female,68 years,Maori,0.02407
mx,97.50%,2017-19,Female,69 years,Maori,0.02678
mx,97.50%,2017-19,Female,70 years,Maori,0.02882
mx,97.50%,2017-19,Female,71 years,Maori,0.03152
mx,97.50%,2017-19,Female,72 years,Maori,0.03623
mx,97.50%,2017-19,Female,73 years,Maori,0.03913
mx,97.50%,2017-19,Female,74 years,Maori,0.04431
mx,97.50%,2017-19,Female,75 years,Maori,0.04781
mx,97.50%,2017-19,Female,76 years,Maori,0.05258
mx,97.50%,2017-19,Female,77 years,Maori,0.05479
mx,97.50%,2017-19,Female,78 years,Maori,0.0599
mx,97.50%,2017-19,Female,79 years,Maori,0.06391
mx,97.50%,2017-19,Female,80 years,Maori,0.07265
mx,97.50%,2017-19,Female,81 years,Maori,0.07798
mx,97.50%,2017-19,Female,82 years,Maori,0.08466
mx,97.50%,2017-19,Female,83 years,Maori,0.09519
mx,97.50%,2017-19,Female,84 years,Maori,0.10021
mx,97.50%,2017-19,Female,85 years,Maori,0.11305
mx,97.50%,2017-19,Female,86 years,Maori,0.12392
mx,97.50%,2017-19,Female,87 years,Maori,0.13644
mx,97.50%,2017-19,Female,88 years,Maori,0.14941
mx,97.50%,2017-19,Female,89 years,Maori,0.16443
mx,97.50%,2017-19,Female,90 years,Maori,0.18057
mx,97.50%,2017-19,Female,91 years,Maori,0.19831
mx,97.50%,2017-19,Female,92 years,Maori,0.21823
mx,97.50%,2017-19,Female,93 years,Maori,0.23935
mx,97.50%,2017-19,Female,94 years,Maori,0.26173
mx,97.50%,2017-19,Female,95 years,Maori,0.28817
mx,97.50%,2017-19,Female,96 years,Maori,0.31727
mx,97.50%,2017-19,Female,97 years,Maori,0.35059
mx,97.50%,2017-19,Female,98 years,Maori,0.39683
mx,97.50%,2017-19,Female,99 years,Maori,0.44684
mx,97.50%,2017-19,Female,100 years and over,Maori,0.51133
mx,97.50%,2017-19,Male,0 years,Maori,0.00704
mx,97.50%,2017-19,Male,1 years,Maori,5.40E-04
mx,97.50%,2017-19,Male,2 years,Maori,3.90E-04
mx,97.50%,2017-19,Male,3 years,Maori,3.10E-04
mx,97.50%,2017-19,Male,4 years,Maori,2.70E-04
mx,97.50%,2017-19,Male,5 years,Maori,2.50E-04
mx,97.50%,2017-19,Male,6 years,Maori,2.40E-04
mx,97.50%,2017-19,Male,7 years,Maori,2.40E-04
mx,97.50%,2017-19,Male,8 years,Maori,2.50E-04
mx,97.50%,2017-19,Male,9 years,Maori,2.70E-04
mx,97.50%,2017-19,Male,10 years,Maori,3.00E-04
mx,97.50%,2017-19,Male,11 years,Maori,3.40E-04
mx,97.50%,2017-19,Male,12 years,Maori,3.90E-04
mx,97.50%,2017-19,Male,13 years,Maori,4.80E-04
mx,97.50%,2017-19,Male,14 years,Maori,5.70E-04
mx,97.50%,2017-19,Male,15 years,Maori,6.70E-04
mx,97.50%,2017-19,Male,16 years,Maori,7.90E-04
mx,97.50%,2017-19,Male,17 years,Maori,9.10E-04
mx,97.50%,2017-19,Male,18 years,Maori,0.00106
mx,97.50%,2017-19,Male,19 years,Maori,0.0012
mx,97.50%,2017-19,Male,20 years,Maori,0.00129
mx,97.50%,2017-19,Male,21 years,Maori,0.00144
mx,97.50%,2017-19,Male,22 years,Maori,0.00155
mx,97.50%,2017-19,Male,23 years,Maori,0.00163
mx,97.50%,2017-19,Male,24 years,Maori,0.00172
mx,97.50%,2017-19,Male,25 years,Maori,0.00173
mx,97.50%,2017-19,Male,26 years,Maori,0.00172
mx,97.50%,2017-19,Male,27 years,Maori,0.00182
mx,97.50%,2017-19,Male,28 years,Maori,0.00187
mx,97.50%,2017-19,Male,29 years,Maori,0.00194
mx,97.50%,2017-19,Male,30 years,Maori,0.00205
mx,97.50%,2017-19,Male,31 years,Maori,0.00221
mx,97.50%,2017-19,Male,32 years,Maori,0.00231
mx,97.50%,2017-19,Male,33 years,Maori,0.00234
mx,97.50%,2017-19,Male,34 years,Maori,0.00242
mx,97.50%,2017-19,Male,35 years,Maori,0.00241
mx,97.50%,2017-19,Male,36 years,Maori,0.00249
mx,97.50%,2017-19,Male,37 years,Maori,0.00268
mx,97.50%,2017-19,Male,38 years,Maori,0.00287
mx,97.50%,2017-19,Male,39 years,Maori,0.00278
mx,97.50%,2017-19,Male,40 years,Maori,0.00296
mx,97.50%,2017-19,Male,41 years,Maori,0.00321
mx,97.50%,2017-19,Male,42 years,Maori,0.00348
mx,97.50%,2017-19,Male,43 years,Maori,0.00379
mx,97.50%,2017-19,Male,44 years,Maori,0.00399
mx,97.50%,2017-19,Male,45 years,Maori,0.00442
mx,97.50%,2017-19,Male,46 years,Maori,0.00471
mx,97.50%,2017-19,Male,47 years,Maori,0.0051
mx,97.50%,2017-19,Male,48 years,Maori,0.00585
mx,97.50%,2017-19,Male,49 years,Maori,0.00614
mx,97.50%,2017-19,Male,50 years,Maori,0.00697
mx,97.50%,2017-19,Male,51 years,Maori,0.0076
